,point_id,track_id
30639,30639,23356
30640,30640,23357
30641,30641,23358
30642,30642,302
30643,30643,23359
30644,30644,23360
30645,30645,23361
30646,30646,23362
30647,30647,130
30648,30648,23363
30649,30649,23364
30650,30650,23365
30651,30651,23366
30652,30652,23367
30653,30653,23368
30654,30654,23369
30655,30655,23370
30656,30656,23371
30657,30657,23372
30658,30658,23373
30659,30659,23374
30660,30660,23375
30661,30661,23376
30662,30662,23377
30663,30663,23378
30664,30664,23379
30665,30665,23380
30666,30666,23381
30667,30667,23382
30668,30668,288
30669,30669,1083
30670,30670,23383
30671,30671,23384
30672,30672,23385
30673,30673,23386
30674,30674,23387
30675,30675,23388
30676,30676,23389
30677,30677,23390
30678,30678,183
30679,30679,23391
30680,30680,23392
30681,30681,23393
30682,30682,23394
30683,30683,23395
30684,30684,23396
30685,30685,23397
30686,30686,143
30687,30687,23398
30688,30688,23399
30689,30689,23400
30690,30690,23401
30691,30691,23402
30692,30692,23403
30693,30693,228
30694,30694,23404
30695,30695,8
30696,30696,23405
30697,30697,23406
30698,30698,23407
30699,30699,23408
30700,30700,23409
30701,30701,23410
30702,30702,23411
30703,30703,23412
30704,30704,23413
30705,30705,23414
30706,30706,23415
30707,30707,33
30708,30708,23416
30709,30709,23417
30710,30710,23418
30711,30711,763
30712,30712,23419
30713,30713,23420
30714,30714,23421
30715,30715,23422
30716,30716,23423
30717,30717,23424
30718,30718,23425
30719,30719,23426
30720,30720,23427
30721,30721,23428
30722,30722,23429
30723,30723,1496
30724,30724,23430
30725,30725,23431
30726,30726,23432
30727,30727,23433
30728,30728,23434
30729,30729,23435
30730,30730,23436
30731,30731,23437
30732,30732,23438
30733,30733,23439
30734,30734,23440
30735,30735,775
30736,30736,23441
30737,30737,213
30738,30738,23442
30739,30739,243
30740,30740,23443
30741,30741,23444
30742,30742,23445
30743,30743,23446
30744,30744,23447
30745,30745,239
30746,30746,23448
30747,30747,1107
30748,30748,23449
30749,30749,23450
30750,30750,23451
30751,30751,23452
30752,30752,23453
30753,30753,199
30754,30754,23454
30755,30755,23455
30756,30756,23456
30757,30757,23457
30758,30758,23458
30759,30759,23459
30760,30760,23460
30761,30761,23461
30762,30762,23462
30763,30763,23463
30764,30764,23464
30765,30765,23465
30766,30766,23466
30767,30767,388
30768,30768,23467
30769,30769,166
30770,30770,23468
30771,30771,23469
30772,30772,1495
30773,30773,23470
30774,30774,23471
30775,30775,23472
30776,30776,23473
30777,30777,1201
30778,30778,23474
30779,30779,23475
30780,30780,480
30781,30781,23476
30782,30782,26
30783,30783,23477
30784,30784,1237
30785,30785,23478
30786,30786,23479
30787,30787,23480
30788,30788,23481
30789,30789,1379
30790,30790,23482
30791,30791,23483
30792,30792,23484
30793,30793,23485
30794,30794,23486
30795,30795,306
30796,30796,1380
30797,30797,23487
30798,30798,23488
30799,30799,1341
30800,30800,23489
30801,30801,1495
30802,30802,23490
30803,30803,1471
30804,30804,23491
30805,30805,378
30806,30806,30
30807,30807,1295
30808,30808,23492
30809,30809,23493
30810,30810,23494
30811,30811,23495
30812,30812,48
30813,30813,23496
30814,30814,23497
30815,30815,23498
30816,30816,23499
30817,30817,23500
30818,30818,313
30819,30819,23501
30820,30820,23502
30821,30821,23503
30822,30822,23504
30823,30823,23505
30824,30824,23506
30825,30825,23507
30826,30826,23508
30827,30827,23509
30828,30828,23510
30829,30829,525
30830,30830,23511
30831,30831,123
30832,30832,23512
30833,30833,30
30834,30834,23513
30835,30835,23514
30836,30836,23515
30837,30837,23516
30838,30838,23517
30839,30839,23518
30840,30840,148
30841,30841,23519
30842,30842,23520
30843,30843,23521
30844,30844,23522
30845,30845,1164
30846,30846,23523
30847,30847,23524
30848,30848,23525
30849,30849,23526
30850,30850,23527
30851,30851,23528
30852,30852,23529
30853,30853,23530
30854,30854,23531
30855,30855,23532
30856,30856,23533
30857,30857,23534
30858,30858,23535
30859,30859,23536
30860,30860,201
30861,30861,23537
30862,30862,1481
30863,30863,23538
30864,30864,23539
30865,30865,148
30866,30866,23540
30867,30867,448
30868,30868,23541
30869,30869,23542
30870,30870,23543
30871,30871,23544
30872,30872,133
30873,30873,23545
30874,30874,23546
30875,30875,23547
30876,30876,23548
30877,30877,23549
30878,30878,23550
30879,30879,23551
30880,30880,23552
30881,30881,23553
30882,30882,23554
30883,30883,23555
30884,30884,23556
30885,30885,23557
30886,30886,23558
30887,30887,23559
30888,30888,23560
30889,30889,23561
30890,30890,23562
30891,30891,23563
30892,30892,548
30893,30893,23564
30894,30894,23565
30895,30895,359
30896,30896,23566
30897,30897,23567
30898,30898,23568
30899,30899,23569
30900,30900,23570
30901,30901,23571
30902,30902,23572
30903,30903,23573
30904,30904,23574
30905,30905,23575
30906,30906,23576
30907,30907,23577
30908,30908,23578
30909,30909,23579
30910,30910,23580
30911,30911,18
30912,30912,23581
30913,30913,372
30914,30914,128
30915,30915,23582
30916,30916,9
30917,30917,23583
30918,30918,23584
30919,30919,23585
30920,30920,23586
30921,30921,18
30922,30922,23587
30923,30923,23588
30924,30924,1082
30925,30925,23589
30926,30926,23590
30927,30927,23591
30928,30928,23592
30929,30929,226
30930,30930,23593
30931,30931,23594
30932,30932,23595
30933,30933,23596
30934,30934,23597
30935,30935,23598
30936,30936,23599
30937,30937,23600
30938,30938,23601
30939,30939,23602
30940,30940,23603
30941,30941,23604
30942,30942,23605
30943,30943,1043
30944,30944,23606
30945,30945,23607
30946,30946,23608
30947,30947,23609
30948,30948,23610
30949,30949,23611
30950,30950,23612
30951,30951,23613
30952,30952,23614
30953,30953,23615
30954,30954,1109
30955,30955,23616
30956,30956,23617
30957,30957,3
30958,30958,23618
30959,30959,23619
30960,30960,827
30961,30961,23620
30962,30962,23621
30963,30963,23622
30964,30964,23623
30965,30965,23624
30966,30966,23625
30967,30967,23626
30968,30968,23627
30969,30969,23628
30970,30970,339
30971,30971,2
30972,30972,58
30973,30973,472
30974,30974,23629
30975,30975,1202
30976,30976,23630
30977,30977,243
30978,30978,330
30979,30979,23631
30980,30980,23632
30981,30981,1373
30982,30982,23633
30983,30983,23634
30984,30984,23635
30985,30985,23636
30986,30986,78
30987,30987,23637
30988,30988,23638
30989,30989,23639
30990,30990,23640
30991,30991,23641
30992,30992,23642
30993,30993,840
30994,30994,23643
30995,30995,23644
30996,30996,23645
30997,30997,541
30998,30998,23646
30999,30999,18
31000,31000,59
31001,31001,23647
31002,31002,23648
31003,31003,16
31004,31004,23649
31005,31005,1317
31006,31006,23650
31007,31007,23651
31008,31008,23652
31009,31009,23653
31010,31010,199
31011,31011,23654
31012,31012,23655
31013,31013,23656
31014,31014,1497
31015,31015,23657
31016,31016,23658
31017,31017,23659
31018,31018,23660
31019,31019,23661
31020,31020,23662
31021,31021,23663
31022,31022,23664
31023,31023,23665
31024,31024,23666
31025,31025,23667
31026,31026,23668
31027,31027,23669
31028,31028,1218
31029,31029,23670
31030,31030,23671
31031,31031,23672
31032,31032,524
31033,31033,477
31034,31034,23673
31035,31035,23674
31036,31036,23675
31037,31037,23676
31038,31038,23677
31039,31039,103
31040,31040,23678
31041,31041,23679
31042,31042,23680
31043,31043,23681
31044,31044,162
31045,31045,23682
31046,31046,292
31047,31047,23683
31048,31048,23684
31049,31049,23685
31050,31050,23686
31051,31051,23687
31052,31052,23688
31053,31053,23689
31054,31054,23690
31055,31055,60
31056,31056,3
31057,31057,23691
31058,31058,23692
31059,31059,23693
31060,31060,23694
31061,31061,23695
31062,31062,23696
31063,31063,23697
31064,31064,23698
31065,31065,23699
31066,31066,23700
31067,31067,471
31068,31068,124
31069,31069,23701
31070,31070,33
31071,31071,122
31072,31072,23702
31073,31073,23703
31074,31074,23704
31075,31075,23705
31076,31076,23706
31077,31077,23707
31078,31078,23708
31079,31079,23709
31080,31080,23710
31081,31081,23711
31082,31082,569
31083,31083,78
31084,31084,23712
31085,31085,1277
31086,31086,23713
31087,31087,23714
31088,31088,23715
31089,31089,23716
31090,31090,23717
31091,31091,23718
31092,31092,23719
31093,31093,23720
31094,31094,23721
31095,31095,794
31096,31096,1405
31097,31097,23722
31098,31098,23723
31099,31099,23724
31100,31100,23725
31101,31101,23726
31102,31102,278
31103,31103,23727
31104,31104,23728
31105,31105,23729
31106,31106,23730
31107,31107,23731
31108,31108,23732
31109,31109,145
31110,31110,23733
31111,31111,23734
31112,31112,23735
31113,31113,23736
31114,31114,23737
31115,31115,170
31116,31116,23738
31117,31117,23739
31118,31118,23740
31119,31119,23741
31120,31120,660
31121,31121,23742
31122,31122,23743
31123,31123,23744
31124,31124,23745
31125,31125,23746
31126,31126,13
31127,31127,23747
31128,31128,23748
31129,31129,23749
31130,31130,23750
31131,31131,23751
31132,31132,23752
31133,31133,23753
31134,31134,23754
31135,31135,23755
31136,31136,1446
31137,31137,473
31138,31138,1218
31139,31139,23756
31140,31140,23757
31141,31141,23758
31142,31142,23759
31143,31143,23760
31144,31144,23761
31145,31145,23762
31146,31146,23763
31147,31147,23764
31148,31148,23765
31149,31149,23766
31150,31150,23767
31151,31151,23768
31152,31152,23769
31153,31153,240
31154,31154,23770
31155,31155,23771
31156,31156,23772
31157,31157,23773
31158,31158,23774
31159,31159,720
31160,31160,23775
31161,31161,23776
31162,31162,23777
31163,31163,23778
31164,31164,330
31165,31165,23779
31166,31166,23780
31167,31167,23781
31168,31168,23782
31169,31169,23783
31170,31170,998
31171,31171,23784
31172,31172,23785
31173,31173,23786
31174,31174,23787
31175,31175,23788
31176,31176,23789
31177,31177,118
31178,31178,23790
31179,31179,23791
31180,31180,23792
31181,31181,23793
31182,31182,906
31183,31183,23794
31184,31184,23795
31185,31185,23796
31186,31186,23797
31187,31187,23798
31188,31188,23799
31189,31189,23800
31190,31190,23801
31191,31191,23802
31192,31192,910
31193,31193,330
31194,31194,23803
31195,31195,23804
31196,31196,23805
31197,31197,23806
31198,31198,23807
31199,31199,444
31200,31200,203
31201,31201,23808
31202,31202,269
31203,31203,23809
31204,31204,23810
31205,31205,23811
31206,31206,1035
31207,31207,1274
31208,31208,23812
31209,31209,23813
31210,31210,23814
31211,31211,23815
31212,31212,23816
31213,31213,548
31214,31214,952
31215,31215,23817
31216,31216,23818
31217,31217,23819
31218,31218,23820
31219,31219,785
31220,31220,23821
31221,31221,23822
31222,31222,23823
31223,31223,23824
31224,31224,23825
31225,31225,23826
31226,31226,23827
31227,31227,23828
31228,31228,23829
31229,31229,23830
31230,31230,23831
31231,31231,23832
31232,31232,23833
31233,31233,23834
31234,31234,23835
31235,31235,381
31236,31236,1249
31237,31237,23836
31238,31238,23837
31239,31239,23838
31240,31240,23839
31241,31241,23840
31242,31242,23841
31243,31243,23842
31244,31244,23843
31245,31245,23844
31246,31246,23845
31247,31247,23846
31248,31248,23847
31249,31249,23848
31250,31250,23849
31251,31251,23850
31252,31252,23851
31253,31253,23852
31254,31254,23853
31255,31255,23854
31256,31256,23855
31257,31257,23856
31258,31258,23857
31259,31259,23858
31260,31260,23859
31261,31261,23860
31262,31262,356
31263,31263,23861
31264,31264,39
31265,31265,953
31266,31266,854
31267,31267,23862
31268,31268,23863
31269,31269,23864
31270,31270,23865
31271,31271,23866
31272,31272,23867
31273,31273,23868
31274,31274,1060
31275,31275,23869
31276,31276,23870
31277,31277,526
31278,31278,23871
31279,31279,944
31280,31280,489
31281,31281,23872
31282,31282,622
31283,31283,23873
31284,31284,23874
31285,31285,854
31286,31286,23875
31287,31287,23876
31288,31288,1199
31289,31289,23877
31290,31290,23878
31291,31291,23879
31292,31292,23880
31293,31293,23881
31294,31294,369
31295,31295,78
31296,31296,23882
31297,31297,23883
31298,31298,23884
31299,31299,271
31300,31300,369
31301,31301,23885
31302,31302,23886
31303,31303,23887
31304,31304,401
31305,31305,23888
31306,31306,23889
31307,31307,23890
31308,31308,922
31309,31309,23891
31310,31310,23892
31311,31311,779
31312,31312,23893
31313,31313,579
31314,31314,39
31315,31315,23894
31316,31316,23895
31317,31317,23896
31318,31318,23897
31319,31319,23898
31320,31320,23899
31321,31321,23900
31322,31322,1196
31323,31323,23901
31324,31324,971
31325,31325,23902
31326,31326,23903
31327,31327,1019
31328,31328,23904
31329,31329,23905
31330,31330,39
31331,31331,23906
31332,31332,23907
31333,31333,23908
31334,31334,23909
31335,31335,23910
31336,31336,23911
31337,31337,23912
31338,31338,629
31339,31339,531
31340,31340,1044
31341,31341,23913
31342,31342,23914
31343,31343,161
31344,31344,23915
31345,31345,23916
31346,31346,985
31347,31347,736
31348,31348,663
31349,31349,603
31350,31350,1183
31351,31351,23917
31352,31352,505
31353,31353,23918
31354,31354,582
31355,31355,23919
31356,31356,723
31357,31357,23920
31358,31358,1071
31359,31359,23921
31360,31360,23922
31361,31361,947
31362,31362,23923
31363,31363,23924
31364,31364,1498
31365,31365,23925
31366,31366,23926
31367,31367,23927
31368,31368,772
31369,31369,1499
31370,31370,1147
31371,31371,23928
31372,31372,283
31373,31373,161
31374,31374,579
31375,31375,23929
31376,31376,790
31377,31377,23930
31378,31378,532
31379,31379,1147
31380,31380,23931
31381,31381,1409
31382,31382,186
31383,31383,23932
31384,31384,1154
31385,31385,23933
31386,31386,1410
31387,31387,23934
31388,31388,221
31389,31389,23935
31390,31390,1368
31391,31391,582
31392,31392,23936
31393,31393,1203
31394,31394,23937
31395,31395,23938
31396,31396,23939
31397,31397,161
31398,31398,1500
31399,31399,23940
31400,31400,854
31401,31401,23941
31402,31402,1068
31403,31403,262
31404,31404,23942
31405,31405,23943
31406,31406,23944
31407,31407,23945
31408,31408,1255
31409,31409,283
31410,31410,422
31411,31411,23946
31412,31412,23947
31413,31413,23948
31414,31414,23949
31415,31415,285
31416,31416,23950
31417,31417,23951
31418,31418,1178
31419,31419,469
31420,31420,1067
31421,31421,23952
31422,31422,1068
31423,31423,1210
31424,31424,23953
31425,31425,23954
31426,31426,23955
31427,31427,23956
31428,31428,23957
31429,31429,23958
31430,31430,666
31431,31431,23959
31432,31432,669
31433,31433,23960
31434,31434,23961
31435,31435,23962
31436,31436,1187
31437,31437,699
31438,31438,703
31439,31439,23963
31440,31440,23964
31441,31441,23965
31442,31442,1407
31443,31443,23966
31444,31444,23967
31445,31445,23968
31446,31446,23969
31447,31447,23970
31448,31448,991
31449,31449,23971
31450,31450,23972
31451,31451,23973
31452,31452,23974
31453,31453,23975
31454,31454,199
31455,31455,23976
31456,31456,23977
31457,31457,23978
31458,31458,780
31459,31459,23979
31460,31460,817
31461,31461,1252
31462,31462,23980
31463,31463,186
31464,31464,23981
31465,31465,548
31466,31466,493
31467,31467,23982
31468,31468,23983
31469,31469,45
31470,31470,285
31471,31471,23984
31472,31472,23985
31473,31473,23986
31474,31474,1411
31475,31475,23987
31476,31476,497
31477,31477,1501
31478,31478,23988
31479,31479,829
31480,31480,23989
31481,31481,23990
31482,31482,23991
31483,31483,1021
31484,31484,23992
31485,31485,23993
31486,31486,518
31487,31487,285
31488,31488,23994
31489,31489,1459
31490,31490,23995
31491,31491,23996
31492,31492,1460
31493,31493,23997
31494,31494,1073
31495,31495,23998
31496,31496,155
31497,31497,23999
31498,31498,1172
31499,31499,24000
31500,31500,24001
31501,31501,24002
31502,31502,24003
31503,31503,24004
31504,31504,24005
31505,31505,539
31506,31506,24006
31507,31507,24007
31508,31508,24008
31509,31509,100
31510,31510,24009
31511,31511,24010
31512,31512,24011
31513,31513,24012
31514,31514,24013
31515,31515,887
31516,31516,24014
31517,31517,24015
31518,31518,788
31519,31519,24016
31520,31520,24017
31521,31521,24018
31522,31522,627
31523,31523,24019
31524,31524,645
31525,31525,456
31526,31526,24020
31527,31527,603
31528,31528,24021
31529,31529,1182
31530,31530,24022
31531,31531,24023
31532,31532,828
31533,31533,24024
31534,31534,24025
31535,31535,24026
31536,31536,24027
31537,31537,24028
31538,31538,24029
31539,31539,24030
31540,31540,270
31541,31541,24031
31542,31542,24032
31543,31543,24033
31544,31544,733
31545,31545,24034
31546,31546,24035
31547,31547,24036
31548,31548,24037
31549,31549,24038
31550,31550,24039
31551,31551,24040
31552,31552,24041
31553,31553,24042
31554,31554,24043
31555,31555,1389
31556,31556,368
31557,31557,24044
31558,31558,24045
31559,31559,24046
31560,31560,24047
31561,31561,24048
31562,31562,161
31563,31563,123
31564,31564,24049
31565,31565,24050
31566,31566,24051
31567,31567,24052
31568,31568,684
31569,31569,24053
31570,31570,1004
31571,31571,178
31572,31572,24054
31573,31573,24055
31574,31574,121
31575,31575,1312
31576,31576,833
31577,31577,24056
31578,31578,24057
31579,31579,935
31580,31580,369
31581,31581,855
31582,31582,24058
31583,31583,24059
31584,31584,123
31585,31585,24060
31586,31586,24061
31587,31587,24062
31588,31588,726
31589,31589,24063
31590,31590,917
31591,31591,24064
31592,31592,1324
31593,31593,1261
31594,31594,24065
31595,31595,24066
31596,31596,664
31597,31597,24067
31598,31598,24068
31599,31599,641
31600,31600,1040
31601,31601,24069
31602,31602,24070
31603,31603,24071
31604,31604,232
31605,31605,24072
31606,31606,24073
31607,31607,24074
31608,31608,24075
31609,31609,224
31610,31610,339
31611,31611,24076
31612,31612,1039
31613,31613,24077
31614,31614,24078
31615,31615,24079
31616,31616,24080
31617,31617,554
31618,31618,24081
31619,31619,24082
31620,31620,24083
31621,31621,1321
31622,31622,209
31623,31623,24084
31624,31624,24085
31625,31625,579
31626,31626,401
31627,31627,1055
31628,31628,1134
31629,31629,233
31630,31630,24086
31631,31631,401
31632,31632,24087
31633,31633,444
31634,31634,24088
31635,31635,24089
31636,31636,603
31637,31637,103
31638,31638,24090
31639,31639,440
31640,31640,600
31641,31641,978
31642,31642,24091
31643,31643,24092
31644,31644,24093
31645,31645,462
31646,31646,24094
31647,31647,1214
31648,31648,24095
31649,31649,479
31650,31650,24096
31651,31651,662
31652,31652,24097
31653,31653,24098
31654,31654,1197
31655,31655,24099
31656,31656,24100
31657,31657,24101
31658,31658,24102
31659,31659,24103
31660,31660,24104
31661,31661,24105
31662,31662,24106
31663,31663,24107
31664,31664,24108
31665,31665,24109
31666,31666,24110
31667,31667,24111
31668,31668,24112
31669,31669,24113
31670,31670,24114
31671,31671,24115
31672,31672,24116
31673,31673,199
31674,31674,674
31675,31675,359
31676,31676,24117
31677,31677,525
31678,31678,24118
31679,31679,24119
31680,31680,24120
31681,31681,123
31682,31682,24121
31683,31683,24122
31684,31684,24123
31685,31685,24124
31686,31686,24125
31687,31687,24126
31688,31688,165
31689,31689,579
31690,31690,24127
31691,31691,994
31692,31692,24128
31693,31693,24129
31694,31694,24130
31695,31695,825
31696,31696,24131
31697,31697,24132
31698,31698,24133
31699,31699,24134
31700,31700,24135
31701,31701,24136
31702,31702,24137
31703,31703,24138
31704,31704,24139
31705,31705,24140
31706,31706,24141
31707,31707,24142
31708,31708,24143
31709,31709,285
31710,31710,24144
31711,31711,24145
31712,31712,854
31713,31713,24146
31714,31714,24147
31715,31715,24148
31716,31716,24149
31717,31717,24150
31718,31718,24151
31719,31719,24152
31720,31720,24153
31721,31721,458
31722,31722,310
31723,31723,24154
31724,31724,1478
31725,31725,217
31726,31726,24155
31727,31727,45
31728,31728,24156
31729,31729,24157
31730,31730,24158
31731,31731,1497
31732,31732,967
31733,31733,24159
31734,31734,1062
31735,31735,24160
31736,31736,1502
31737,31737,1503
31738,31738,24161
31739,31739,1142
31740,31740,24162
31741,31741,24163
31742,31742,24164
31743,31743,24165
31744,31744,24166
31745,31745,24167
31746,31746,24168
31747,31747,24169
31748,31748,24170
31749,31749,1266
31750,31750,24171
31751,31751,24172
31752,31752,24173
31753,31753,24174
31754,31754,24175
31755,31755,24176
31756,31756,24177
31757,31757,24178
31758,31758,24179
31759,31759,608
31760,31760,24180
31761,31761,24181
31762,31762,24182
31763,31763,24183
31764,31764,148
31765,31765,24184
31766,31766,1068
31767,31767,24185
31768,31768,24186
31769,31769,24187
31770,31770,24188
31771,31771,24189
31772,31772,24190
31773,31773,24191
31774,31774,48
31775,31775,24192
31776,31776,24193
31777,31777,24194
31778,31778,24195
31779,31779,24196
31780,31780,24197
31781,31781,24198
31782,31782,24199
31783,31783,653
31784,31784,548
31785,31785,24200
31786,31786,347
31787,31787,24201
31788,31788,285
31789,31789,24202
31790,31790,24203
31791,31791,445
31792,31792,24204
31793,31793,24205
31794,31794,24206
31795,31795,24207
31796,31796,24208
31797,31797,24209
31798,31798,24210
31799,31799,63
31800,31800,24211
31801,31801,24212
31802,31802,24213
31803,31803,1040
31804,31804,579
31805,31805,24214
31806,31806,188
31807,31807,24215
31808,31808,24216
31809,31809,24217
31810,31810,24218
31811,31811,24219
31812,31812,24220
31813,31813,24221
31814,31814,24222
31815,31815,24223
31816,31816,24224
31817,31817,24225
31818,31818,24226
31819,31819,24227
31820,31820,24228
31821,31821,24229
31822,31822,24230
31823,31823,24231
31824,31824,24232
31825,31825,24233
31826,31826,24234
31827,31827,24235
31828,31828,24236
31829,31829,24237
31830,31830,24238
31831,31831,24239
31832,31832,24240
31833,31833,24241
31834,31834,24242
31835,31835,474
31836,31836,24243
31837,31837,24244
31838,31838,24245
31839,31839,24246
31840,31840,24247
31841,31841,24248
31842,31842,24249
31843,31843,24250
31844,31844,24251
31845,31845,24252
31846,31846,24253
31847,31847,1040
31848,31848,24254
31849,31849,24255
31850,31850,24256
31851,31851,92
31852,31852,24257
31853,31853,24258
31854,31854,24259
31855,31855,24260
31856,31856,24261
31857,31857,24262
31858,31858,24263
31859,31859,24264
31860,31860,24265
31861,31861,24266
31862,31862,24267
31863,31863,24268
31864,31864,1489
31865,31865,24269
31866,31866,992
31867,31867,181
31868,31868,1488
31869,31869,24270
31870,31870,26
31871,31871,24271
31872,31872,24272
31873,31873,24273
31874,31874,24274
31875,31875,24275
31876,31876,538
31877,31877,24276
31878,31878,24277
31879,31879,1493
31880,31880,327
31881,31881,24278
31882,31882,24279
31883,31883,24280
31884,31884,1504
31885,31885,256
31886,31886,24281
31887,31887,24282
31888,31888,24283
31889,31889,24284
31890,31890,192
31891,31891,24285
31892,31892,732
31893,31893,11
31894,31894,24286
31895,31895,24287
31896,31896,24288
31897,31897,24289
31898,31898,24290
31899,31899,24291
31900,31900,24292
31901,31901,24293
31902,31902,24294
31903,31903,164
31904,31904,1463
31905,31905,24295
31906,31906,24296
31907,31907,24297
31908,31908,24298
31909,31909,24299
31910,31910,24300
31911,31911,24301
31912,31912,24302
31913,31913,24303
31914,31914,24304
31915,31915,24305
31916,31916,1477
31917,31917,24306
31918,31918,24307
31919,31919,24308
31920,31920,24309
31921,31921,24310
31922,31922,24311
31923,31923,24312
31924,31924,24313
31925,31925,24314
31926,31926,24315
31927,31927,218
31928,31928,24316
31929,31929,24317
31930,31930,24318
31931,31931,24319
31932,31932,571
31933,31933,24320
31934,31934,24321
31935,31935,24322
31936,31936,24323
31937,31937,24324
31938,31938,24325
31939,31939,24326
31940,31940,24327
31941,31941,131
31942,31942,24328
31943,31943,24329
31944,31944,24330
31945,31945,24331
31946,31946,24332
31947,31947,24333
31948,31948,24334
31949,31949,24335
31950,31950,24336
31951,31951,219
31952,31952,24337
31953,31953,24338
31954,31954,24339
31955,31955,24340
31956,31956,24341
31957,31957,24342
31958,31958,24343
31959,31959,24344
31960,31960,1079
31961,31961,24345
31962,31962,24346
31963,31963,24347
31964,31964,24348
31965,31965,24349
31966,31966,166
31967,31967,24350
31968,31968,24351
31969,31969,24352
31970,31970,24353
31971,31971,24354
31972,31972,24355
31973,31973,24356
31974,31974,24357
31975,31975,24358
31976,31976,24359
31977,31977,24360
31978,31978,24361
31979,31979,24362
31980,31980,24363
31981,31981,24364
31982,31982,24365
31983,31983,24366
31984,31984,79
31985,31985,24367
31986,31986,24368
31987,31987,24369
31988,31988,24370
31989,31989,6
31990,31990,24371
31991,31991,24372
31992,31992,24373
31993,31993,24374
31994,31994,24375
31995,31995,1491
31996,31996,24376
31997,31997,133
31998,31998,24377
31999,31999,30
32000,32000,24378
32001,32001,24379
32002,32002,24380
32003,32003,24381
32004,32004,24382
32005,32005,24383
32006,32006,130
32007,32007,24384
32008,32008,24385
32009,32009,24386
32010,32010,24387
32011,32011,24388
32012,32012,24389
32013,32013,24390
32014,32014,24391
32015,32015,24392
32016,32016,39
32017,32017,694
32018,32018,472
32019,32019,24393
32020,32020,24394
32021,32021,24395
32022,32022,24396
32023,32023,24397
32024,32024,24398
32025,32025,24399
32026,32026,24400
32027,32027,24401
32028,32028,538
32029,32029,2
32030,32030,24402
32031,32031,24403
32032,32032,24404
32033,32033,221
32034,32034,24405
32035,32035,24406
32036,32036,24407
32037,32037,24408
32038,32038,24409
32039,32039,24410
32040,32040,24411
32041,32041,24412
32042,32042,213
32043,32043,91
32044,32044,24413
32045,32045,24414
32046,32046,165
32047,32047,1345
32048,32048,24415
32049,32049,24416
32050,32050,24417
32051,32051,24418
32052,32052,24419
32053,32053,309
32054,32054,280
32055,32055,24420
32056,32056,24421
32057,32057,132
32058,32058,24422
32059,32059,24423
32060,32060,24424
32061,32061,24425
32062,32062,590
32063,32063,24426
32064,32064,24427
32065,32065,1397
32066,32066,24428
32067,32067,24429
32068,32068,24430
32069,32069,24431
32070,32070,24432
32071,32071,24433
32072,32072,204
32073,32073,24434
32074,32074,1312
32075,32075,24435
32076,32076,24436
32077,32077,886
32078,32078,290
32079,32079,24437
32080,32080,1428
32081,32081,24438
32082,32082,13
32083,32083,24439
32084,32084,267
32085,32085,24440
32086,32086,24441
32087,32087,24442
32088,32088,24443
32089,32089,24444
32090,32090,24445
32091,32091,79
32092,32092,24446
32093,32093,24447
32094,32094,24448
32095,32095,24449
32096,32096,24450
32097,32097,994
32098,32098,24451
32099,32099,24452
32100,32100,24453
32101,32101,228
32102,32102,24454
32103,32103,24455
32104,32104,24456
32105,32105,24457
32106,32106,1127
32107,32107,24458
32108,32108,24459
32109,32109,24460
32110,32110,24461
32111,32111,24462
32112,32112,24463
32113,32113,24464
32114,32114,462
32115,32115,24465
32116,32116,24466
32117,32117,24467
32118,32118,24468
32119,32119,24469
32120,32120,24470
32121,32121,24471
32122,32122,24472
32123,32123,24473
32124,32124,24474
32125,32125,24475
32126,32126,24476
32127,32127,24477
32128,32128,24478
32129,32129,478
32130,32130,537
32131,32131,24479
32132,32132,1502
32133,32133,24480
32134,32134,24481
32135,32135,24482
32136,32136,24483
32137,32137,24484
32138,32138,24485
32139,32139,24486
32140,32140,24487
32141,32141,24488
32142,32142,24489
32143,32143,24490
32144,32144,24491
32145,32145,24492
32146,32146,371
32147,32147,24493
32148,32148,24494
32149,32149,123
32150,32150,24495
32151,32151,24496
32152,32152,24497
32153,32153,24498
32154,32154,24499
32155,32155,24500
32156,32156,24501
32157,32157,24502
32158,32158,24503
32159,32159,24504
32160,32160,854
32161,32161,24505
32162,32162,24506
32163,32163,1201
32164,32164,24507
32165,32165,24508
32166,32166,78
32167,32167,24509
32168,32168,24510
32169,32169,24511
32170,32170,24512
32171,32171,1001
32172,32172,24513
32173,32173,24514
32174,32174,24515
32175,32175,24516
32176,32176,24517
32177,32177,242
32178,32178,24518
32179,32179,24519
32180,32180,24520
32181,32181,10
32182,32182,24521
32183,32183,24522
32184,32184,24523
32185,32185,24524
32186,32186,24525
32187,32187,24526
32188,32188,160
32189,32189,24527
32190,32190,171
32191,32191,24528
32192,32192,405
32193,32193,24529
32194,32194,24530
32195,32195,1376
32196,32196,24531
32197,32197,11
32198,32198,476
32199,32199,24532
32200,32200,24533
32201,32201,24534
32202,32202,103
32203,32203,24535
32204,32204,24536
32205,32205,290
32206,32206,24537
32207,32207,24538
32208,32208,79
32209,32209,24539
32210,32210,24540
32211,32211,1019
32212,32212,24541
32213,32213,24542
32214,32214,24543
32215,32215,24544
32216,32216,24545
32217,32217,24546
32218,32218,24547
32219,32219,24548
32220,32220,24549
32221,32221,24550
32222,32222,24551
32223,32223,24552
32224,32224,1052
